# #nodes     | #leaves    | min depth  | max depth  | depth diff | %left      | %right     
  325          112            3           16           13          0.176          0.824        
  326          112            3           16           13          0.175          0.825        
  327          113            3           16           13          0.175          0.825        
  328          113            3           16           13          0.174          0.826        
  329          113            3           16           13          0.174          0.826        
  330          113            3           16           13          0.173          0.827        
  331          113            3           16           13          0.173          0.827        
  332          114            3           16           13          0.172          0.828        
  333          114            3           16           13          0.172          0.828        
  334          115            3           16           13          0.171          0.829        
  335          115            3           16           13          0.171          0.829        
  336          115            3           16           13          0.173          0.827        
  337          115            3           16           13          0.173          0.827        
  338          115            3           16           13          0.172          0.828        
  339          115            3           16           13          0.172          0.828        
  340          115            3           16           13          0.171          0.829        
  341          115            3           16           13          0.171          0.829        
  342          116            3           16           13          0.173          0.827        
  343          116            3           16           13          0.173          0.827        
  344          116            3           16           13          0.172          0.828        
  345          117            3           16           13          0.172          0.828        
  346          118            3           16           13          0.171          0.829        
  347          119            3           16           13          0.171          0.829        
  348          119            3           16           13          0.170          0.830        
  349          119            3           16           13          0.170          0.830        
  350          119            3           16           13          0.169          0.831        
  351          120            3           16           13          0.169          0.831        
  352          121            3           16           13          0.168          0.832        
  353          121            3           16           13          0.168          0.832        
  354          122            3           16           13          0.167          0.833        
  355          122            3           16           13          0.167          0.833        
  356          122            3           16           13          0.169          0.831        
  357          123            3           16           13          0.169          0.831        
  358          123            3           16           13          0.168          0.832        
  359          123            3           16           13          0.168          0.832        
  360          123            3           16           13          0.167          0.833        
  361          124            3           16           13          0.167          0.833        
  362          124            3           16           13          0.166          0.834        
  363          124            3           16           13          0.166          0.834        
  364          125            3           16           13          0.168          0.832        
  365          126            3           16           13          0.170          0.830        
  366          126            3           16           13          0.170          0.830        
  367          126            3           16           13          0.169          0.831        
  368          127            3           16           13          0.169          0.831        
  369          127            3           16           13          0.171          0.829        
  370          128            3           16           13          0.171          0.829        
  371          128            3           16           13          0.170          0.830        
  372          129            3           16           13          0.170          0.830        
  373          130            3           16           13          0.169          0.831        
  374          131            3           16           13          0.169          0.831        
  375          132            3           16           13          0.168          0.832        
  376          133            3           16           13          0.168          0.832        
  377          134            3           16           13          0.168          0.832        
  378          134            3           16           13          0.170          0.830        
  379          134            3           16           13          0.169          0.831        
  380          134            3           16           13          0.169          0.831        
  381          134            3           16           13          0.171          0.829        
  382          134            3           16           13          0.171          0.829        
  383          134            3           16           13          0.170          0.830        
  384          134            3           16           13          0.170          0.830        
  385          135            3           16           13          0.169          0.831        
  386          135            3           16           13          0.169          0.831        
  387          135            3           16           13          0.168          0.832        
  388          136            3           16           13          0.171          0.829        
  389          136            3           16           13          0.170          0.830        
  390          136            3           16           13          0.172          0.828        
  391          136            3           16           13          0.172          0.828        
  392          137            3           16           13          0.171          0.829        
  393          138            3           16           13          0.171          0.829        
  394          139            3           16           13          0.170          0.830        
  395          140            3           16           13          0.170          0.830        
  396          141            3           16           13          0.170          0.830        
  397          141            3           16           13          0.169          0.831        
  398          141            3           16           13          0.169          0.831        
  399          141            3           16           13          0.168          0.832        
  400          141            3           16           13          0.168          0.832        
  401          141            3           16           13          0.168          0.832        
  402          141            3           16           13          0.167          0.833        
  403          141            3           16           13          0.169          0.831        
  404          141            3           16           13          0.169          0.831        
  405          141            3           16           13          0.168          0.832        
  406          141            3           16           13          0.168          0.832        
  407          141            3           16           13          0.170          0.830        
  408          142            3           16           13          0.170          0.830        
  409          142            3           16           13          0.169          0.831        
  410          142            3           16           13          0.169          0.831        
  411          142            3           16           13          0.168          0.832        
  412          143            3           16           13          0.168          0.832        
  413          143            3           16           13          0.170          0.830        
  414          143            3           16           13          0.169          0.831        
  415          144            3           16           13          0.169          0.831        
  416          145            3           16           13          0.169          0.831        
  417          145            3           16           13          0.168          0.832        
  418          145            3           16           13          0.168          0.832        
  419          146            3           16           13          0.167          0.833        
  420          146            3           16           13          0.169          0.831        
  421          146            3           16           13          0.169          0.831        
  422          147            3           16           13          0.169          0.831        
  423          147            3           16           13          0.168          0.832        
  424          147            3           16           13          0.168          0.832        
  425          147            3           16           13          0.167          0.833        
  426          147            3           16           13          0.167          0.833        
  427          147            3           16           13          0.167          0.833        
  428          148            3           16           13          0.166          0.834        
  429          149            3           16           13          0.166          0.834        
  430          149            3           16           13          0.168          0.832        
  431          150            3           16           13          0.167          0.833        
  432          150            3           16           13          0.167          0.833        
  433          150            3           16           13          0.167          0.833        
  434          150            3           16           13          0.166          0.834        
  435          151            3           16           13          0.166          0.834        
  436          151            3           16           13          0.166          0.834        
  437          152            3           16           13          0.165          0.835        
  438          152            3           16           13          0.165          0.835        
  439          152            3           16           13          0.164          0.836        
  440          153            3           16           13          0.166          0.834        
  441          153            3           16           13          0.168          0.832        
  442          153            3           17           14          0.168          0.832        
  443          154            3           17           14          0.167          0.833        
  444          155            3           17           14          0.169          0.831        
  445          156            3           17           14          0.169          0.831        
  446          157            3           17           14          0.169          0.831        
  447          158            3           17           14          0.168          0.832        
  448          159            3           17           14          0.168          0.832        
  449          160            3           17           14          0.167          0.833        
  450          161            3           17           14          0.169          0.831        
  451          161            3           17           14          0.169          0.831        
  452          162            3           17           14          0.169          0.831        
  453          163            3           17           14          0.168          0.832        
  454          163            3           17           14          0.168          0.832        
  455          164            3           17           14          0.167          0.833        
  456          165            3           17           14          0.167          0.833        
  457          165            3           17           14          0.167          0.833        
  458          165            3           17           14          0.166          0.834        
  459          166            3           17           14          0.166          0.834        
  460          166            3           17           14          0.166          0.834        
  461          166            3           17           14          0.165          0.835        
  462          166            4           17           13          0.167          0.833        
  463          166            4           17           13          0.167          0.833        
  464          167            4           17           13          0.166          0.834        
  465          167            4           17           13          0.168          0.832        
  466          167            4           17           13          0.168          0.832        
  467          167            4           18           14          0.167          0.833        
  468          167            4           18           14          0.167          0.833        
  469          167            4           18           14          0.167          0.833        
